,0,1,2,3,4,5,6,7
0,0.740228765910947,-0.05833154847640737,243.0238512721541,5.490611786177757,1.8908562736623926,1.9273988174306185,-1.6361580881123743,1546.2755798878532
1,0.3849941575214876,0.05452480203037713,240.8177206309326,4.002983777391593,0.8741306059652674,-1.1334511862376626,4.796179322264038,823.0061600776569
2,0.37498471298457037,0.060634157792296126,244.50858181374932,3.6247811083349784,-1.250652170895035,2.1714194987256192,-8.713424685588706,509.0633815701749
3,0.876430056779144,0.18527072067661549,243.62691578981054,2.1629969974933547,3.441375643459688,2.4209320247065627,4.011395978273909,90.92367526895293
4,0.8571136054731442,0.12742604049795428,239.90342598464903,3.881450426314477,0.6735484838062435,-4.233090803324579,4.28340379806563,989.1547890828829
5,0.5293672877856779,-0.005291953466223881,241.2580598733526,-4.338654379195762,-0.8653573104125685,0.9458360842597473,4.183575257866865,527.8427802071736
6,1.456458000576964,0.12726597616181765,244.28189263537013,1.996789708561593,-2.5407878495888254,-1.7722390122956337,14.811141361870524,138.57352041869478
7,0.19926247628768368,-0.08285814136588993,243.92818723894703,1.6256342451834653,0.012115469411354995,-0.5468507123840631,4.449184947733625,667.4763349139666
8,1.5373869253388641,0.19329165918761937,245.03992670326906,4.128462509942039,3.17124054695508,6.592070008398767,3.7001657339695697,508.6901196612452
9,0.2964344698168092,0.12772276963643475,241.48893038251077,3.6064268149917886,2.5932033734528113,-1.275076945832438,4.557374807334564,710.4162745687693
10,0.6783861767804176,0.19014738834146497,237.0126204729252,4.6767114181285345,0.7390411304176135,-1.8948651368523333,5.649467345911812,842.5629726599158
11,0.8411457420849826,0.18090980288700909,240.17205659785006,0.7834729738494381,-1.81305989347507,0.34758070830027643,6.135437441399732,705.005640800268
12,2.9253706580495473,0.05300110058612291,238.95995299903703,-0.517314828533797,6.447574072180464,3.72397464446717,15.39172216678666,1177.832233096533
13,0.6231612966011251,0.27521982609764806,240.06473146407623,0.47075968420590186,3.3001319149878667,0.6010455873750917,-3.6387473773050587,558.9494362359343
14,0.8017273639792322,0.36077792760879224,240.45315643889217,2.80275082967575,2.443264097435354,4.366963436641019,-3.7581791359043244,868.0187699048117
15,0.9709655398640943,0.2885568527368598,241.09947782889853,5.794033054080002,-5.06429405433007,2.854043061316633,8.2189537352894,91.31936663585077
16,0.20273383537365763,0.3713150102959648,237.77846763232392,2.988383548801554,2.364346207192198,0.26446038085239687,-3.3174461435483913,1127.8338450558283
17,1.0879304375355805,0.2135817700988058,240.21572964578155,2.975766036851954,-1.3962928361922797,0.17275891615485128,-5.953587332840328,1106.51342950111
18,1.2247254238686196,0.20328392274031298,241.43407118032707,0.4484368896716626,2.1667493774954862,-3.6432402021006984,3.1860747763876134,777.1102042579024
19,0.6905248765020173,0.2428054215993597,238.9375721487305,6.584673596617437,0.668734378393392,1.7729884089444767,5.212660351850503,1338.5920979852021
20,1.2742503953256699,-0.01715836699727616,243.34169628505538,6.274418824211309,0.33711548049593787,2.6437877194225035,9.558525391214015,1066.058527712368
21,-0.014368064109993472,0.14253477732237285,241.18941339580462,0.3821988655157895,1.6696020682744366,0.17175869420829581,5.659007505272494,1331.7840131514579
22,0.7157756121561237,0.18997864400436798,242.65857458111165,-0.1945091079172805,4.662908203809179,0.529439012626221,1.0284706655479745,363.4681873459507
23,0.4944130096811483,0.047550165763880436,237.6534989791596,-0.2220470267149821,2.2476329290111954,-0.5948438865414172,-3.178919474268744,721.5001578113732
24,0.5773881519018149,0.22393142959865753,241.34934466535964,4.242984436639216,-1.509872878425333,1.4861063759758897,7.589039547129277,826.1034101850424
25,1.6101642141499672,-0.019631550500387035,237.47409076356846,1.0504761807926744,3.414288714433391,0.7827181531668481,10.472300257143814,1206.8771405978855
26,0.6759008084663729,0.15692899480877073,241.69718165390128,0.8887039311964582,0.9359517338090393,0.5898316127671229,-4.790811725454402,691.9497563256032
27,1.2296964110820758,0.10827546954380193,238.21163494633473,-0.30988274791391834,0.40508115299570746,0.3235589205159559,4.941536804775089,657.8407613464632
28,1.4789222269525004,0.1592852700021413,237.5598519755006,1.3726623061291754,1.5199624573227624,0.2156082614316408,7.9201874348292405,1003.9142408230629
