,0,1,2,3
0,66320.29144893859,29.930499339337736,9.389547296973456,285.6053521193353
1,64510.11525833283,45.91934168607362,15.171425148987051,77992.36002262023
2,64013.56440266956,27.896331323390612,13.402823898451842,43340.63562417935
3,71328.99798432665,80.4505230263901,10.868328345903265,384410.0981202005
4,62139.27101064334,11.34129831312815,9.623812071346924,3160.928663359362
5,64777.78057724326,11.173557797616006,11.890931879852289,12740.321637417037
6,67652.32530416132,58.50351448578004,11.692629637564346,17301.46963240678
7,66691.58142629017,66.50510967838463,4.25942451576567,58673.69103652972
8,67563.3831889666,52.112732221866125,11.351397269843702,6755.269113124537
9,68249.78040014871,24.420263416494084,10.09724207689723,7464.615161092737
10,67011.7246285443,58.344897904998426,5.842296423437829,6843.349992591149
11,65454.92362414574,71.6945827959462,4.561728702128194,107920.16699423072
12,68568.33797465489,6.518284337396722,5.965614571580815,9258.602459406728
13,68895.66603056237,20.22985485086625,-0.30759538143126264,17236.98052502233
14,68298.34772164033,53.55461688525411,12.24071852881723,33264.26699524287
15,62413.80180289657,65.8657075250057,5.1503316226492215,-4415.591411888625
16,62279.86564567393,86.11617564176444,14.489354642506495,8896.964828002427
17,65623.3518834088,14.416614609882956,13.896543500380915,22257.929853898204
18,68363.97640335218,57.44336535885362,14.469744289228974,61183.182591945966
19,65298.107993231155,50.62647654486167,15.159638474466862,53523.02038335317
20,67081.8701095909,34.69064659030235,17.02920253325216,83434.57565617039
21,62235.39543593028,58.41876417999171,11.551214309508062,38460.263418754315
22,67863.40159423482,34.26809226274112,8.315648830289632,66828.3801940945
23,66350.01677610856,36.342862733398114,10.330642673780558,26746.878180113126
24,70511.55791670964,57.89981413777627,14.581624113467951,315482.8703903952
25,63424.89900610091,23.98307487732259,8.006728215236459,9176.247434437511
26,65709.66162479526,76.98636622305179,15.209946718291437,135395.39962279098
27,69313.72375990462,39.48190007362407,16.79261887246341,144902.61639469065
28,66497.90846410023,67.91428711511341,3.0382530105330305,9894.803773942007
29,67809.67282197042,35.11007244162483,13.857635822176777,163794.68219856053
30,68604.08772636618,43.129028498237936,12.827804012942018,143088.61562780055
31,62587.129667444766,29.67328482346798,2.3704916755171013,19591.505654236265
32,70011.52884276408,61.701951392564595,13.170229623624147,197685.58545843425
33,63438.749685627714,51.22372880823774,3.589820738912649,-2095.8267421309174
34,72345.23713766843,25.73171771528373,-3.1155806779403648,15170.471850347916
35,64504.797210746045,9.936831968848857,5.4723257388869015,527.3200383982767
36,68626.45947699438,25.24749386433608,11.99313847844348,23200.001451694574
37,62343.19650252086,49.81072242744501,6.402748716542235,-10286.853600244223
38,66614.85080678157,32.82542259230766,13.899066403328401,51700.7863895169
39,64832.095905302886,15.212860645859191,10.937775776466813,16703.911435742513
40,67610.85253990287,25.69920634656965,-0.5318276174584398,5472.4586839516705
41,65671.91680264824,83.76685906490329,14.941880769064653,8103.476025531174
42,66057.67667535332,16.119688182670593,5.69554580931252,10163.889068716308
43,62736.11381494265,50.85433442267233,13.509441517170643,25075.15124417896
44,62235.699250176614,22.748407394788387,11.129432357844564,54802.05766498963
45,65892.52593591789,72.78944026113739,9.06631466843431,25051.784893839933
46,66900.4092083229,23.05153458359602,14.991581226324637,33706.69983270928
47,66927.93435511364,12.371137241597765,8.865786311427819,4262.818588157315
48,68640.71274572481,44.264440241285186,13.414455479807252,251139.83060661246
49,63464.02929186568,58.829318138979524,13.842119197643946,35959.32508960417
50,70067.52844988361,27.371511843881315,0.9634564404121377,-3474.0766129088697
51,65400.042406725086,29.44214304327445,13.30624592313269,101522.1546364989
52,65078.393628244194,14.18559885088736,10.735726126035116,28486.141328066784
53,67541.61058829396,66.49468772531536,4.822777700656331,1560.8438862737967
54,62297.586353463186,66.41383882577979,15.194270128557239,-943.4963912016792
55,66293.03860449794,35.5858297684245,12.94834936326076,14863.100414721692
56,64649.880060959986,27.83675270171327,11.19826814481455,4127.221365233694
57,65044.37844391602,14.520699717964543,1.769203595728091,3025.3001516133554
58,65414.45874598587,60.347115346562276,16.341847491083726,15519.404797642628
59,67656.34865263646,46.653503378886896,0.5750170831579311,1539.331398661383
60,64631.52450062533,19.49376713407786,9.430974427099162,5448.448779424845
61,66576.7907950176,37.846537165398885,1.324338746707598,10632.527361598852
62,66085.70389284973,63.53132866080651,6.244753847970415,16004.597722007948
63,65186.513063903134,32.1758347756056,13.155136054268542,-5474.308450664994
64,67744.4197394524,29.7203831458431,3.070462856435162,38786.781480354504
65,67161.49148632611,69.87500052531384,15.770751016039467,-5192.026383938053
66,67701.49742796656,38.14038551842019,3.0784144261529782,1620.6595813685235
67,67098.66072185953,33.92306512597321,11.703451242836682,1703.9589598862403
68,66875.22639871691,28.011620766145324,13.421854073372112,56351.32939451364
69,68261.39769169259,32.28744754991054,12.653972589434627,48349.120623990355
70,63876.927054179134,56.804179541864485,4.492021632614708,23120.490865124462
